,cycle time,objective function,utilisation
0,2043.524836165541,29.46998874895951,0.4588758520466179
1,2299.270474661242,33.78367464073193,0.4537499936955437
2,2025.6874831980422,29.219437129029142,0.4542020924271558
3,2315.36214334821,34.10015628070928,0.44892127750942173
4,1885.9741992983531,26.91720364344611,0.4515699678193109
5,2163.597992904016,31.56048928244304,0.44994772659572224
6,1648.8010915142586,22.979234511546753,0.4500783680357558
7,2105.7031575952306,30.510387905858188,0.4584664720728987
8,2065.6163755168036,29.926307408335074,0.45006321836116536
9,1678.3236462267264,23.43332997554789,0.45387307948975525
10,1965.5586306016962,28.289895576406526,0.4469414933621746
11,2203.933625565849,32.22045044324499,0.4511776649519157
12,2118.8494602452415,30.85351515401723,0.44606425167367975
13,2081.864296742619,30.14988568189681,0.4547852597146839
14,2156.6592739452353,31.439882340492424,0.4504438891928168
15,2268.147635525244,33.30512063036412,0.44973399617232773
16,1983.6316273303082,28.52883297067241,0.4531694151499396
17,1849.1186342755022,26.327045721261626,0.4491598183330076
18,2141.5386603815987,31.183172812414377,0.4509138193945602
19,2273.9975405781965,33.43829646012938,0.44616625495072293
20,1985.8197399656121,28.515246193354134,0.4581749472739399
21,2068.4072414957923,30.01607126737345,0.4457382757556421
22,2210.6522440747585,32.31870459112868,0.4525499476783967
23,2010.2624551629153,29.017070490255428,0.44873037624598294
24,2150.7060129431907,31.324947611975823,0.45201526037440243
25,1901.0429973487696,27.19073981428121,0.4493310141531621
26,2057.2480197670225,29.730489827414125,0.4556977168702915
27,1902.9143217088388,27.230011534259898,0.4485227160887416
28,2049.400737457051,29.647060026154456,0.45096189314630575
29,1818.3413492334832,25.80668717668234,0.44990019772090484
30,1961.853404183682,28.237569619692472,0.4459987116702232
31,2015.4532885953352,29.10028099672272,0.4490607146532864
32,2016.3082139127916,29.038092475548307,0.456704442299822
33,2063.988205396065,29.858243409314856,0.4541560013952893
34,2100.4062374062482,30.513573320774327,0.4493197302663142
35,2147.9055340835066,31.228909115028696,0.45695164530297444
36,1999.8833637391326,28.774590633868733,0.45567987617834776
37,1893.3920961116364,27.065022687972068,0.44915122472218727
38,1980.353357862725,28.50718938839161,0.44986999093204727
39,1999.877355438711,28.857545573200245,0.4473743684111608
40,2060.590814038257,29.848434570011086,0.4494745663959868
41,2075.71890492244,30.071081157476957,0.45242339245637053
42,1931.290124060092,27.738439671662448,0.44497290626724173
43,2260.0772075287177,33.26096802911626,0.4406985429695701
44,2347.6778129119157,34.612332939674296,0.45156306088576353
45,1782.3724328082421,25.233559464151696,0.44726477493190053
46,1742.1912932924458,24.519775682533407,0.4516745872340689
47,2102.132808094938,30.524059918405744,0.45114868831765553
48,1892.5062473684354,27.06358646273849,0.4478184326735435
49,1913.2432438704252,27.36507745160573,0.4522309946234694
50,1710.8112322818715,24.02482371850946,0.44886968195217297
51,1901.3021169067488,27.17860937343379,0.450975924167869
52,2153.712315731179,31.30608479731996,0.45891204648663536
53,1743.5292735461812,24.553763315493455,0.4505057910276232
54,2136.8603318631076,31.13015493456335,0.44841839298217767
55,1953.0328615250398,28.039224480566983,0.45113232115170127
56,1933.0738988451158,27.69006266121445,0.45278356528708086
57,2039.2917480316187,29.485645233556834,0.45025505669701466
58,2328.6705010725204,34.26427424178969,0.45469007760856484
59,1988.8074973558614,28.624001291327268,0.4522790331270423
60,2070.383307512312,29.926507619712126,0.4579880838826407
61,1862.9731778745902,26.506012914048064,0.45435400505284373
62,1782.2815649397494,25.23179346439697,0.4472899284598853
63,2089.739802712378,30.33149670985442,0.44975000020185496
64,1962.76843694882,28.160994935300447,0.45518123471798866
65,1726.0466630063452,24.24721889785178,0.45202254855873053
66,2049.3038444397007,29.651948866320286,0.45031152076747294
67,1879.5324960167077,26.793481489596648,0.4532060110681816
68,1904.6386743441699,27.20339748732134,0.45405804184148246
69,2152.560560192473,31.323130122945052,0.4552879213596164
70,2232.6951781984944,32.713411773812346,0.4498174529495893
71,2065.403914211309,30.001564766038292,0.44218338041501914
72,2333.760986546168,34.348354674512464,0.45476617679236736
73,2019.2326728121463,29.200836430044177,0.4453041450158259
74,2005.1944333130996,28.915097614604626,0.45048096072803645
75,1869.8449049545727,26.6295657026101,0.45345160466327766
76,1824.9856583546004,25.96249962536089,0.44539280138824483
77,2352.8790279219197,34.64441998581239,0.45702304795529375
78,1974.1845300707332,28.40943127878642,0.44936442223924694
79,2220.333853733413,32.51622028265914,0.4489343946231073
80,1875.3787918367975,26.711279714879012,0.4545033482400946
81,2069.3730590753157,29.97583462434007,0.45137163602485264
82,2021.2010248462034,29.18498199106314,0.4501701756373585
83,1994.8637040714743,28.731508850103623,0.4516219551087615
84,2096.976328780593,30.386638962958635,0.45629665167179156
85,2134.9358126855277,31.032415161347593,0.4549848383411203
86,2012.431616339809,29.010892609294878,0.4529634329701935
87,2202.032073578976,32.16627327260386,0.45342612870457366
88,2031.2396565681472,29.33908225661776,0.4514912019518024
89,2160.959882337894,31.55111493747271,0.4464883101492191
90,1981.4547142506744,28.495591398854817,0.4528653838656421
91,1790.7199222360277,25.41318481344313,0.4432147223824002
92,2016.7606059210657,29.063774718810627,0.4548902046540467
93,2016.5380261005623,29.065789151854602,0.4543177949821432
94,2177.0456130719604,31.734935194666676,0.45491583565326643
95,1901.521481219217,27.101596453722067,0.4590428233264882
96,1890.992759788513,27.03643357577552,0.44801124206996956
97,1954.947074779097,28.090662695127918,0.44917885511903693
98,1925.8261591357434,27.513473256401678,0.4583629395860715
99,1979.2654171248573,28.43215969915629,0.4555597252924666
