server,busy time
station1server1,0.3514926266803339
station1server2,0.1387846953615608
station1server3,0.02864388302244966
station2server1,0.6693541029863312
station2server2,0.508656236483228
station3server1,0.3529802569177281
station3server2,0.14041165144205073
station3server3,0.03199625108705926
station3server4,0.004099712295826205
station4server1,0.5520785843403812
station4server2,0.3567999689470753
station4server3,0.15216299951463091
station5server1,0.9894869942313372
