,cycle time,objective function,utilisation
0,1886.2599051428094,27.782189492841546,0.3655475592871943
1,2143.467718561187,32.102219586991055,0.3622242389028736
2,2120.536285929026,31.729459497282456,0.36128119348679794
3,2028.958650081916,30.236829730534616,0.3579147770830653
4,2191.425156335811,32.91750321404531,0.3606249391551543
5,2060.0074371091896,30.760536799745115,0.35729204854080443
6,2229.1613339451374,33.536796622943065,0.36158922761425627
7,1920.3773514213942,28.344260625852307,0.3662028564504261
8,2059.850788765288,30.69966485647602,0.3631181622945447
9,1902.809130190064,28.078628735381052,0.36348567677866817
10,2185.054218010256,32.83394377159601,0.3583626528574928
11,2074.17088586274,30.928165826951535,0.36413489374274666
12,2211.973670495101,33.23751584589116,0.36287119956938546
13,2052.998213149949,30.633802696615597,0.35828341892168886
14,2192.0101595413694,32.898672952393575,0.36348297066292473
15,1789.0523919774698,26.152786958247475,0.366475290804369
16,1931.0654524598199,28.527143026176162,0.3657281181487505
17,2175.1501860947733,32.63732442797148,0.3615178673608078
18,2041.629766294294,30.387170507801525,0.3639992263770044
19,2082.617020990002,31.10321514134325,0.36070685418234527
20,2098.032891992867,31.2740052133876,0.3693209653160186
21,2178.569725329447,32.71267787369457,0.359681754846288
22,1685.1954692143797,24.43731095701484,0.36492801965581545
23,1874.183835319437,27.657855476536295,0.3578541778787656
24,2016.1733582167851,29.971301247287442,0.3631588056325642
25,1825.780591068237,26.787133130994583,0.36425433868093665
26,1919.1267189757173,28.383622752942983,0.36018225633189715
27,2270.494855988378,34.218933169170064,0.3622647763969568
28,1894.9822392241856,27.997743634178597,0.3585293686224496
29,2119.3091975668412,31.723536712400016,0.3598283247047337
30,2246.796259753691,33.866491104979,0.3580113224249188
31,2246.5447282991086,33.82430638766842,0.361810575065005
