,cycle time,objective function,utilisation
0,1844.5264333954278,26.24946996208243,0.44926372611747006
1,1787.2704865606934,25.257054309569725,0.4530787133108495
2,2097.959699480216,30.414989864956368,0.45510051263805645
3,2178.441880212569,31.809618108824722,0.449774656138476
4,2227.8412398273563,32.63780781906946,0.44928795113864767
5,2156.404922135518,31.402448196393905,0.45376338391980636
6,2091.0340047271893,30.301981091732152,0.45485856537210057
7,2132.795585594289,31.009679702049276,0.45369133911888754
8,2151.982467276619,31.4000706594658,0.44663037951445145
9,2198.0038355112215,32.167805928554486,0.44655913299658756
10,1976.8933873490041,28.483878506470575,0.44643446160128286
11,2054.7711832401783,29.754188094214765,0.44919982931215374
12,2207.7319086004804,32.222864442424594,0.4572667367583416
13,2089.4961540548898,30.30041177043331,0.45245241304815204
14,2111.701198290864,30.64770644831808,0.4547313523196319
15,1862.8364221486404,26.571827175942524,0.44754465265348153
16,1908.8769731963462,27.280461940671387,0.4534154279267719
17,2131.2469229950652,30.978195721166273,0.45425863287514845
18,1964.1182448133202,28.231240733504805,0.45040633467171964
19,2016.972742598825,29.06462452188451,0.4551587854762575
20,1827.1229147587503,25.92951714981683,0.45225314294956764
21,2240.7466567786014,32.77967498964267,0.45661026233340163
22,2005.292095624519,28.895777184463896,0.4525757742611427
23,2289.887559846022,33.59626709719309,0.4568525566907272
24,2008.831419561869,29.03806470549235,0.4442458953872136
25,1942.560111367125,27.928512567244198,0.444748928887455
26,1862.1709458152197,26.537605758287025,0.449857667196664
27,2043.850988178581,29.530963595990507,0.45332195403191805
28,2118.821933149636,30.753799002029744,0.45598998837975274
29,2265.731191287783,33.25716609195739,0.4505020429505663
30,1953.928131668217,27.956398110906974,0.46090707502299766
31,1975.5713377604322,28.374360144334478,0.4551828818339391
