server,busy time
station1server1,0.35448681805787646
station1server2,0.14097235202089878
station1server3,0.0284073371119935
station2server1,0.989142197186833
station3server1,0.3518447219291235
station3server2,0.14461879522186524
station3server3,0.032520621502610134
station3server4,0.0042830561314532774
station4server1,0.581791892875308
station4server2,0.29397959644632443
station4server3,0.10297455472054184
station5server1,0.9886204800345081
