,cycle time,objective function,utilisation
0,250.12693806013203,0.466668976295165,0.37021133247070354
1,173.23952291045015,-0.7247606709200571,0.36120860527608933
2,206.33855655030618,-0.23118685819542817,0.3670162800700531
3,389.37496381663846,2.746077433927514,0.37435052963497933
4,200.2691318277091,-0.25688816681376636,0.3594707030608918
5,282.94845554353924,1.1131497926525933,0.36026577997397274
6,263.52132139631976,0.7087535200548558,0.36832685032171397
7,410.0511027521685,3.136285556877101,0.36978994889923744
8,490.47927217822894,4.588693765472973,0.3585960770830842
9,203.5186333090487,-0.28689379772728296,0.36788710195447616
10,129.23910267026955,-1.5006243544510078,0.36546093989555006
11,196.93159671836193,-0.39212624219840153,0.3674319520837767
12,144.5293533810872,-1.2150845692718626,0.3623907125623316
13,89.13837353616871,-2.041514043691956,0.35271536026281014
14,254.57659952599653,0.5166875909414239,0.3726255734491851
15,131.1361075868481,-1.5308297246631275,0.3716431517777263
16,143.53382875235624,-1.2653571995579553,0.3657587678763893
17,126.45411901031771,-1.5048236383641225,0.36123922885360843
18,368.69183328260596,2.4933346773547305,0.3651529210688702
19,163.18203705973744,-0.8863976233784632,0.3606098241040754
20,342.3369871034045,2.0293379934123257,0.3676278458311083
21,258.7312409014756,0.6046284221590552,0.3707558926198871
22,319.22487070487745,1.6430897720198132,0.3677324739728144
23,133.02215461931482,-1.4601233494456567,0.367715925976757
24,188.43646353866092,-0.5127096056166729,0.3653317331261022
25,377.83185271542874,2.58559464376898,0.3711602901488166
26,229.55240461309546,0.14414709391359848,0.36817263163046593
27,263.23751548593106,0.7221152931274437,0.3665176631638074
28,226.4435663512991,0.09497299428451145,0.3679086444903807
29,310.05373289785354,1.527527407432037,0.3640034807532188
30,166.28707661249464,-0.9201347700613831,0.3691586046936294
31,177.96035869824718,-0.6623523703774801,0.36283583486815996
