0,29.0955513549933,34.21896994124522,"(3,3)Comparative new"
0,29.1981546782143,34.41123092158515,"(3,3)Comparative upgrade"
0,27.580240589189557,34.91630467963012,"(4,3)Comparative new"
0,27.674053201653503,35.06010866680973,"(4,3)Comparative upgrade"
0,27.955682481273808,35.28315155623074,"(5,2)Comparative upgrade"
0,27.780259161516085,35.132666000804434,"(5,2)Comparative new"
0,27.45965081619527,34.7942665211721,"(5,3)Comparative new"
0,27.565282067347564,34.94157839809416,"(5,3)Comparative upgrade"
0,27.879777437626544,35.28366329259746,"(4,2)Comparative new"
0,28.09073956156573,35.4055325462506,"(4,2)Comparative upgrade"
0,28.23554134819932,35.65405670393297,"(3,2)Comparative upgrade"	
0,28.09340096578621,35.46131559348621,"(3,2)Comparative new"	
